,president1,date1,president2,date2,sim
1290,Jimmy Carter,1979,Woodrow Wilson,1917,0.545362107674
1291,Jimmy Carter,1979,George Bush,1991,0.71623671098
1292,Jimmy Carter,1979,Warren G. Harding,1922,0.351246009973
1293,Jimmy Carter,1979,John Adams,1799,0.473488600563
1294,Jimmy Carter,1979,John Tyler,1843,0.457307317808
1295,Jimmy Carter,1979,William McKinley,1899,0.510534567276
1296,Jimmy Carter,1979,Harry S Truman,1949,0.664188974234
1297,Jimmy Carter,1979,Dwight D. Eisenhower,1957,0.658834209375
1298,Jimmy Carter,1979,John F. Kennedy,1962,0.725496583669
1299,Jimmy Carter,1979,Calvin Coolidge,1926,0.525877218887
1300,Jimmy Carter,1979,Zachary Taylor,1849,0.39377949137
1301,Jimmy Carter,1979,Grover Cleveland,1887,0.46611522344
1302,Jimmy Carter,1979,Andrew Johnson,1867,0.658750247475
1303,Jimmy Carter,1979,George W. Bush,2005,0.548750064048
1304,Jimmy Carter,1979,Benjamin Harrison,1891,0.42378073548
1305,Jimmy Carter,1979,Martin Van Buren,1839,0.43342381648
1306,Jimmy Carter,1979,James A. Garfield,1881,0.400652287673
1307,Jimmy Carter,1979,Abraham Lincoln,1863,0.462131193074
1308,Jimmy Carter,1979,George Washington,1793,0.451447747353
1309,Jimmy Carter,1979,Chester Arthur,1883,0.459162350044
1310,Jimmy Carter,1979,Thomas Jefferson,1805,0.430282014902
1311,Jimmy Carter,1979,Ronald Reagan,1985,0.825779810057
1312,Andrew Johnson,1867,Franklin Pierce,1855,0.771519850469
1313,Andrew Johnson,1867,Bill Clinton,1997,0.586456327207
1314,Andrew Johnson,1867,Herbert Hoover,1931,0.715299450755
1315,Andrew Johnson,1867,William Howard Taft,1911,0.652667467698
1316,Andrew Johnson,1867,Andrew Jackson,1833,0.778046998784
1317,Andrew Johnson,1867,Millard Fillmore,1851,0.545709320063
1318,Andrew Johnson,1867,Gerald Ford,1975,0.758097254963
1319,Andrew Johnson,1867,Franklin D. Roosevelt,1939,0.707225169197
1320,Andrew Johnson,1867,James K. Polk,1847,0.738138171108
1321,Andrew Johnson,1867,Richard Nixon,1971,0.800206657406
1322,Andrew Johnson,1867,Barack Obama,2012,0.594254532018
1323,Andrew Johnson,1867,James Madison,1813,0.764923620486
1324,Andrew Johnson,1867,James Buchanan,1859,0.771104295956
1325,Andrew Johnson,1867,Ulysses S. Grant,1873,0.819172110837
1326,Andrew Johnson,1867,Rutherford B. Hayes,1879,0.757219114082
1327,Andrew Johnson,1867,James Monroe,1821,0.726487160454
1328,Andrew Johnson,1867,Lyndon B. Johnson,1966,0.853644907026
1329,Andrew Johnson,1867,Theodore Roosevelt,1905,0.801553209315
1330,Andrew Johnson,1867,John Quincy Adams,1827,0.727635490416
1331,Andrew Johnson,1867,Woodrow Wilson,1917,0.771177525681
1332,Andrew Johnson,1867,George Bush,1991,0.660692612026
1333,Andrew Johnson,1867,Warren G. Harding,1922,0.439236739175
1334,Andrew Johnson,1867,John Adams,1799,0.76988814391
1335,Andrew Johnson,1867,John Tyler,1843,0.771244808559
1336,Andrew Johnson,1867,William McKinley,1899,0.787481345224
1337,Andrew Johnson,1867,Harry S Truman,1949,0.760192283557
1338,Andrew Johnson,1867,Dwight D. Eisenhower,1957,0.679662527427
1339,Andrew Johnson,1867,John F. Kennedy,1962,0.75366419455
1340,Andrew Johnson,1867,Calvin Coolidge,1926,0.718399649928
1341,Andrew Johnson,1867,Zachary Taylor,1849,0.655523321737
1342,Andrew Johnson,1867,Grover Cleveland,1887,0.740199226713
1343,Andrew Johnson,1867,Jimmy Carter,1979,0.658750247475
1344,Andrew Johnson,1867,George W. Bush,2005,0.55756373284
1345,Andrew Johnson,1867,Benjamin Harrison,1891,0.694857437357
1346,Andrew Johnson,1867,Martin Van Buren,1839,0.732314413667
1347,Andrew Johnson,1867,James A. Garfield,1881,0.634001955728
1348,Andrew Johnson,1867,Abraham Lincoln,1863,0.732275980077
1349,Andrew Johnson,1867,George Washington,1793,0.740180328001
1350,Andrew Johnson,1867,Chester Arthur,1883,0.73538200446
1351,Andrew Johnson,1867,Thomas Jefferson,1805,0.713971657908
1352,Andrew Johnson,1867,Ronald Reagan,1985,0.726597772011
1353,George W. Bush,2005,Franklin Pierce,1855,0.390629435529
1354,George W. Bush,2005,Bill Clinton,1997,0.637469722295
1355,George W. Bush,2005,Herbert Hoover,1931,0.508499740992
1356,George W. Bush,2005,William Howard Taft,1911,0.38065897765
1357,George W. Bush,2005,Andrew Jackson,1833,0.377655144136
1358,George W. Bush,2005,Millard Fillmore,1851,0.271913215766
1359,George W. Bush,2005,Gerald Ford,1975,0.662154383122
1360,George W. Bush,2005,Franklin D. Roosevelt,1939,0.592319929692
1361,George W. Bush,2005,James K. Polk,1847,0.36850835243
1362,George W. Bush,2005,Richard Nixon,1971,0.601714459494
1363,George W. Bush,2005,Barack Obama,2012,0.731462602935
1364,George W. Bush,2005,James Madison,1813,0.436904836128
1365,George W. Bush,2005,James Buchanan,1859,0.383178684625
1366,George W. Bush,2005,Ulysses S. Grant,1873,0.419039402059
1367,George W. Bush,2005,Rutherford B. Hayes,1879,0.403246361848
1368,George W. Bush,2005,James Monroe,1821,0.365106948797
1369,George W. Bush,2005,Lyndon B. Johnson,1966,0.586754042451
1370,George W. Bush,2005,Theodore Roosevelt,1905,0.585028996046
1371,George W. Bush,2005,John Quincy Adams,1827,0.396077857217
1372,George W. Bush,2005,Woodrow Wilson,1917,0.535372783131
1373,George W. Bush,2005,George Bush,1991,0.79596730297
1374,George W. Bush,2005,Warren G. Harding,1922,0.392430913765
1375,George W. Bush,2005,John Adams,1799,0.419923499511
1376,George W. Bush,2005,John Tyler,1843,0.382969538323
1377,George W. Bush,2005,William McKinley,1899,0.447602370323
1378,George W. Bush,2005,Harry S Truman,1949,0.586830444346
1379,George W. Bush,2005,Dwight D. Eisenhower,1957,0.535797662853
1380,George W. Bush,2005,John F. Kennedy,1962,0.589335723743
1381,George W. Bush,2005,Calvin Coolidge,1926,0.500880653042
1382,George W. Bush,2005,Zachary Taylor,1849,0.338965942383
1383,George W. Bush,2005,Grover Cleveland,1887,0.427119092433
1384,George W. Bush,2005,Jimmy Carter,1979,0.548750064048
1385,George W. Bush,2005,Andrew Johnson,1867,0.55756373284
1386,George W. Bush,2005,Benjamin Harrison,1891,0.398091099145
1387,George W. Bush,2005,Martin Van Buren,1839,0.371033515016
1388,George W. Bush,2005,James A. Garfield,1881,0.384894403319
1389,George W. Bush,2005,Abraham Lincoln,1863,0.398898750868
1390,George W. Bush,2005,George Washington,1793,0.391244656274
1391,George W. Bush,2005,Chester Arthur,1883,0.395591578449
1392,George W. Bush,2005,Thomas Jefferson,1805,0.415429702202
1393,George W. Bush,2005,Ronald Reagan,1985,0.663977921661
1394,Benjamin Harrison,1891,Franklin Pierce,1855,0.709269419792
1395,Benjamin Harrison,1891,Bill Clinton,1997,0.410686475806
1396,Benjamin Harrison,1891,Herbert Hoover,1931,0.650779387452
1397,Benjamin Harrison,1891,William Howard Taft,1911,0.660607510342
1398,Benjamin Harrison,1891,Andrew Jackson,1833,0.735388570691
1399,Benjamin Harrison,1891,Millard Fillmore,1851,0.542226019679
1400,Benjamin Harrison,1891,Gerald Ford,1975,0.508172895661
1401,Benjamin Harrison,1891,Franklin D. Roosevelt,1939,0.563108154226
1402,Benjamin Harrison,1891,James K. Polk,1847,0.670494653039
1403,Benjamin Harrison,1891,Richard Nixon,1971,0.503156087268
1404,Benjamin Harrison,1891,Barack Obama,2012,0.424693932692
1405,Benjamin Harrison,1891,James Madison,1813,0.675152349567
1406,Benjamin Harrison,1891,James Buchanan,1859,0.711057969374
1407,Benjamin Harrison,1891,Ulysses S. Grant,1873,0.742688367665
1408,Benjamin Harrison,1891,Rutherford B. Hayes,1879,0.73027170687
1409,Benjamin Harrison,1891,James Monroe,1821,0.68549048368
1410,Benjamin Harrison,1891,Lyndon B. Johnson,1966,0.501380885487
1411,Benjamin Harrison,1891,Theodore Roosevelt,1905,0.702265738365
1412,Benjamin Harrison,1891,John Quincy Adams,1827,0.675297176979
1413,Benjamin Harrison,1891,Woodrow Wilson,1917,0.67137118505
1414,Benjamin Harrison,1891,George Bush,1991,0.424465047123
1415,Benjamin Harrison,1891,Warren G. Harding,1922,0.375170173071
1416,Benjamin Harrison,1891,John Adams,1799,0.700068138455
1417,Benjamin Harrison,1891,John Tyler,1843,0.726442952254
1418,Benjamin Harrison,1891,William McKinley,1899,0.741989720947
1419,Benjamin Harrison,1891,Harry S Truman,1949,0.554214750658
1420,Benjamin Harrison,1891,Dwight D. Eisenhower,1957,0.482742333163
1421,Benjamin Harrison,1891,John F. Kennedy,1962,0.505286729454
1422,Benjamin Harrison,1891,Calvin Coolidge,1926,0.681050311968
1423,Benjamin Harrison,1891,Zachary Taylor,1849,0.62165460062
1424,Benjamin Harrison,1891,Grover Cleveland,1887,0.756318194879
1425,Benjamin Harrison,1891,Jimmy Carter,1979,0.42378073548
1426,Benjamin Harrison,1891,Andrew Johnson,1867,0.694857437357
1427,Benjamin Harrison,1891,George W. Bush,2005,0.398091099145
1428,Benjamin Harrison,1891,Martin Van Buren,1839,0.715343863584
1429,Benjamin Harrison,1891,James A. Garfield,1881,0.603475353417
1430,Benjamin Harrison,1891,Abraham Lincoln,1863,0.658471538364
1431,Benjamin Harrison,1891,George Washington,1793,0.652793787105
1432,Benjamin Harrison,1891,Chester Arthur,1883,0.726067219791
1433,Benjamin Harrison,1891,Thomas Jefferson,1805,0.657597168523
1434,Benjamin Harrison,1891,Ronald Reagan,1985,0.482383917975
1435,Martin Van Buren,1839,Franklin Pierce,1855,0.826367141804
1436,Martin Van Buren,1839,Bill Clinton,1997,0.348505403507
1437,Martin Van Buren,1839,Herbert Hoover,1931,0.710247625757
1438,Martin Van Buren,1839,William Howard Taft,1911,0.688693594581
1439,Martin Van Buren,1839,Andrew Jackson,1833,0.915670393975
1440,Martin Van Buren,1839,Millard Fillmore,1851,0.626172816604
1441,Martin Van Buren,1839,Gerald Ford,1975,0.509650747828
1442,Martin Van Buren,1839,Franklin D. Roosevelt,1939,0.559666152241
1443,Martin Van Buren,1839,James K. Polk,1847,0.816529254656
1444,Martin Van Buren,1839,Richard Nixon,1971,0.486868063992
1445,Martin Van Buren,1839,Barack Obama,2012,0.403058295521
1446,Martin Van Buren,1839,James Madison,1813,0.825557793287
1447,Martin Van Buren,1839,James Buchanan,1859,0.8100529195
1448,Martin Van Buren,1839,Ulysses S. Grant,1873,0.837843426838
1449,Martin Van Buren,1839,Rutherford B. Hayes,1879,0.813935902897
1450,Martin Van Buren,1839,James Monroe,1821,0.827364150828
1451,Martin Van Buren,1839,Lyndon B. Johnson,1966,0.480508446515
1452,Martin Van Buren,1839,Theodore Roosevelt,1905,0.71371132361
1453,Martin Van Buren,1839,John Quincy Adams,1827,0.784965817298
1454,Martin Van Buren,1839,Woodrow Wilson,1917,0.679358752942
1455,Martin Van Buren,1839,George Bush,1991,0.41225031369
1456,Martin Van Buren,1839,Warren G. Harding,1922,0.358394615902
1457,Martin Van Buren,1839,John Adams,1799,0.817211428013
1458,Martin Van Buren,1839,John Tyler,1843,0.897766006809
1459,Martin Van Buren,1839,William McKinley,1899,0.791318872089
1460,Martin Van Buren,1839,Harry S Truman,1949,0.535321149401
1461,Martin Van Buren,1839,Dwight D. Eisenhower,1957,0.476385210461
1462,Martin Van Buren,1839,John F. Kennedy,1962,0.512830905331
1463,Martin Van Buren,1839,Calvin Coolidge,1926,0.717622747229
1464,Martin Van Buren,1839,Zachary Taylor,1849,0.690078985831
1465,Martin Van Buren,1839,Grover Cleveland,1887,0.810557595544
1466,Martin Van Buren,1839,Jimmy Carter,1979,0.43342381648
1467,Martin Van Buren,1839,Andrew Johnson,1867,0.732314413667
1468,Martin Van Buren,1839,George W. Bush,2005,0.371033515016
1469,Martin Van Buren,1839,Benjamin Harrison,1891,0.715343863584
1470,Martin Van Buren,1839,James A. Garfield,1881,0.606929926367
1471,Martin Van Buren,1839,Abraham Lincoln,1863,0.687216886579
1472,Martin Van Buren,1839,George Washington,1793,0.777839682619
1473,Martin Van Buren,1839,Chester Arthur,1883,0.816022072517
1474,Martin Van Buren,1839,Thomas Jefferson,1805,0.746726719225
1475,Martin Van Buren,1839,Ronald Reagan,1985,0.475388381291
1476,James A. Garfield,1881,Franklin Pierce,1855,0.650010390305
1477,James A. Garfield,1881,Bill Clinton,1997,0.401449990587
1478,James A. Garfield,1881,Herbert Hoover,1931,0.56136207312
1479,James A. Garfield,1881,William Howard Taft,1911,0.575751554533
1480,James A. Garfield,1881,Andrew Jackson,1833,0.641896818176
1481,James A. Garfield,1881,Millard Fillmore,1851,0.446575043064
1482,James A. Garfield,1881,Gerald Ford,1975,0.481288601785
1483,James A. Garfield,1881,Franklin D. Roosevelt,1939,0.553147509869
1484,James A. Garfield,1881,James K. Polk,1847,0.569313606817
1485,James A. Garfield,1881,Richard Nixon,1971,0.476909900077
1486,James A. Garfield,1881,Barack Obama,2012,0.401812193264
1487,James A. Garfield,1881,James Madison,1813,0.590830561778
1488,James A. Garfield,1881,James Buchanan,1859,0.675579177274
1489,James A. Garfield,1881,Ulysses S. Grant,1873,0.612855108214
1490,James A. Garfield,1881,Rutherford B. Hayes,1879,0.629856127379
1491,James A. Garfield,1881,James Monroe,1821,0.590216250239
1492,James A. Garfield,1881,Lyndon B. Johnson,1966,0.471717159237
1493,James A. Garfield,1881,Theodore Roosevelt,1905,0.637950734184
1494,James A. Garfield,1881,John Quincy Adams,1827,0.57159546444
1495,James A. Garfield,1881,Woodrow Wilson,1917,0.619727863518
1496,James A. Garfield,1881,George Bush,1991,0.414069294742
1497,James A. Garfield,1881,Warren G. Harding,1922,0.385831519271
1498,James A. Garfield,1881,John Adams,1799,0.602496347396
1499,James A. Garfield,1881,John Tyler,1843,0.604084767703
1500,James A. Garfield,1881,William McKinley,1899,0.644776251385
1501,James A. Garfield,1881,Harry S Truman,1949,0.532697789052
1502,James A. Garfield,1881,Dwight D. Eisenhower,1957,0.493984726738
1503,James A. Garfield,1881,John F. Kennedy,1962,0.470592135476
1504,James A. Garfield,1881,Calvin Coolidge,1926,0.612702584404
1505,James A. Garfield,1881,Zachary Taylor,1849,0.58080188548
1506,James A. Garfield,1881,Grover Cleveland,1887,0.630282339178
1507,James A. Garfield,1881,Jimmy Carter,1979,0.400652287673
1508,James A. Garfield,1881,Andrew Johnson,1867,0.634001955728
1509,James A. Garfield,1881,George W. Bush,2005,0.384894403319
1510,James A. Garfield,1881,Benjamin Harrison,1891,0.603475353417
1511,James A. Garfield,1881,Martin Van Buren,1839,0.606929926367
1512,James A. Garfield,1881,Abraham Lincoln,1863,0.610609175593
1513,James A. Garfield,1881,George Washington,1793,0.555415459855
1514,James A. Garfield,1881,Chester Arthur,1883,0.565468574727
1515,James A. Garfield,1881,Thomas Jefferson,1805,0.562790714153
1516,James A. Garfield,1881,Ronald Reagan,1985,0.471304541477
1517,Abraham Lincoln,1863,Franklin Pierce,1855,0.74374101674
1518,Abraham Lincoln,1863,Bill Clinton,1997,0.444731190291
1519,Abraham Lincoln,1863,Herbert Hoover,1931,0.576424771024
1520,Abraham Lincoln,1863,William Howard Taft,1911,0.605864028602
1521,Abraham Lincoln,1863,Andrew Jackson,1833,0.729941603635
1522,Abraham Lincoln,1863,Millard Fillmore,1851,0.508584566804
1523,Abraham Lincoln,1863,Gerald Ford,1975,0.526455584579
1524,Abraham Lincoln,1863,Franklin D. Roosevelt,1939,0.559465787089
1525,Abraham Lincoln,1863,James K. Polk,1847,0.721943217262
1526,Abraham Lincoln,1863,Richard Nixon,1971,0.554410288073
1527,Abraham Lincoln,1863,Barack Obama,2012,0.439270299784
1528,Abraham Lincoln,1863,James Madison,1813,0.677369794337
1529,Abraham Lincoln,1863,James Buchanan,1859,0.7606190021
1530,Abraham Lincoln,1863,Ulysses S. Grant,1873,0.743383359949
1531,Abraham Lincoln,1863,Rutherford B. Hayes,1879,0.677125286345
1532,Abraham Lincoln,1863,James Monroe,1821,0.697122827435
1533,Abraham Lincoln,1863,Lyndon B. Johnson,1966,0.538320113637
1534,Abraham Lincoln,1863,Theodore Roosevelt,1905,0.678148004271
1535,Abraham Lincoln,1863,John Quincy Adams,1827,0.660990079814
1536,Abraham Lincoln,1863,Woodrow Wilson,1917,0.675784079894
1537,Abraham Lincoln,1863,George Bush,1991,0.471330022405
1538,Abraham Lincoln,1863,Warren G. Harding,1922,0.337297516076
1539,Abraham Lincoln,1863,John Adams,1799,0.689105386241
1540,Abraham Lincoln,1863,John Tyler,1843,0.733755465858
1541,Abraham Lincoln,1863,William McKinley,1899,0.704992657936
1542,Abraham Lincoln,1863,Harry S Truman,1949,0.615772306696
1543,Abraham Lincoln,1863,Dwight D. Eisenhower,1957,0.515663513284
1544,Abraham Lincoln,1863,John F. Kennedy,1962,0.560188174389
1545,Abraham Lincoln,1863,Calvin Coolidge,1926,0.628450266135
1546,Abraham Lincoln,1863,Zachary Taylor,1849,0.613376255267
1547,Abraham Lincoln,1863,Grover Cleveland,1887,0.672797183734
1548,Abraham Lincoln,1863,Jimmy Carter,1979,0.462131193074
1549,Abraham Lincoln,1863,Andrew Johnson,1867,0.732275980077
1550,Abraham Lincoln,1863,George W. Bush,2005,0.398898750868
1551,Abraham Lincoln,1863,Benjamin Harrison,1891,0.658471538364
1552,Abraham Lincoln,1863,Martin Van Buren,1839,0.687216886579
1553,Abraham Lincoln,1863,James A. Garfield,1881,0.610609175593
1554,Abraham Lincoln,1863,George Washington,1793,0.682716241547
1555,Abraham Lincoln,1863,Chester Arthur,1883,0.666554654759
1556,Abraham Lincoln,1863,Thomas Jefferson,1805,0.674350374092
1557,Abraham Lincoln,1863,Ronald Reagan,1985,0.549267377217
1558,George Washington,1793,Franklin Pierce,1855,0.789513194202
1559,George Washington,1793,Bill Clinton,1997,0.369933606857
1560,George Washington,1793,Herbert Hoover,1931,0.624921486025
1561,George Washington,1793,William Howard Taft,1911,0.614155517578
1562,George Washington,1793,Andrew Jackson,1833,0.818589955658
1563,George Washington,1793,Millard Fillmore,1851,0.564461774353
1564,George Washington,1793,Gerald Ford,1975,0.544302342825
1565,George Washington,1793,Franklin D. Roosevelt,1939,0.565095582453
1566,George Washington,1793,James K. Polk,1847,0.765897443399
1567,George Washington,1793,Richard Nixon,1971,0.529394744726
1568,George Washington,1793,Barack Obama,2012,0.405100869358
1569,George Washington,1793,James Madison,1813,0.811294107842
1570,George Washington,1793,James Buchanan,1859,0.760924673497
1571,George Washington,1793,Ulysses S. Grant,1873,0.808371432308
1572,George Washington,1793,Rutherford B. Hayes,1879,0.753408986412
1573,George Washington,1793,James Monroe,1821,0.77920408745
1574,George Washington,1793,Lyndon B. Johnson,1966,0.512617877178
1575,George Washington,1793,Theodore Roosevelt,1905,0.69595223759
1576,George Washington,1793,John Quincy Adams,1827,0.765407287926
1577,George Washington,1793,Woodrow Wilson,1917,0.683860596697
1578,George Washington,1793,George Bush,1991,0.463478776493
1579,George Washington,1793,Warren G. Harding,1922,0.355939506668
1580,George Washington,1793,John Adams,1799,0.821564929085
1581,George Washington,1793,John Tyler,1843,0.806870606141
1582,George Washington,1793,William McKinley,1899,0.745862278116
1583,George Washington,1793,Harry S Truman,1949,0.591047333714
1584,George Washington,1793,Dwight D. Eisenhower,1957,0.5507832906
1585,George Washington,1793,John F. Kennedy,1962,0.547225526619
1586,George Washington,1793,Calvin Coolidge,1926,0.652759794784
1587,George Washington,1793,Zachary Taylor,1849,0.663424317768
1588,George Washington,1793,Grover Cleveland,1887,0.715450375516
1589,George Washington,1793,Jimmy Carter,1979,0.451447747353
1590,George Washington,1793,Andrew Johnson,1867,0.740180328001
1591,George Washington,1793,George W. Bush,2005,0.391244656274
1592,George Washington,1793,Benjamin Harrison,1891,0.652793787105
1593,George Washington,1793,Martin Van Buren,1839,0.777839682619
1594,George Washington,1793,James A. Garfield,1881,0.555415459855
1595,George Washington,1793,Abraham Lincoln,1863,0.682716241547
1596,George Washington,1793,Chester Arthur,1883,0.741542895546
1597,George Washington,1793,Thomas Jefferson,1805,0.765725310988
1598,George Washington,1793,Ronald Reagan,1985,0.489262384452
1599,Chester Arthur,1883,Franklin Pierce,1855,0.793856936418
1600,Chester Arthur,1883,Bill Clinton,1997,0.362683790034
1601,Chester Arthur,1883,Herbert Hoover,1931,0.718209642879
1602,Chester Arthur,1883,William Howard Taft,1911,0.72855456351
1603,Chester Arthur,1883,Andrew Jackson,1833,0.824634783559
1604,Chester Arthur,1883,Millard Fillmore,1851,0.635431856219
1605,Chester Arthur,1883,Gerald Ford,1975,0.551977482725
1606,Chester Arthur,1883,Franklin D. Roosevelt,1939,0.552996153149
1607,Chester Arthur,1883,James K. Polk,1847,0.792522610485
1608,Chester Arthur,1883,Richard Nixon,1971,0.50975365319
1609,Chester Arthur,1883,Barack Obama,2012,0.405378770401
1610,Chester Arthur,1883,James Madison,1813,0.772322758193
1611,Chester Arthur,1883,James Buchanan,1859,0.777238502151
1612,Chester Arthur,1883,Ulysses S. Grant,1873,0.87530610571
1613,Chester Arthur,1883,Rutherford B. Hayes,1879,0.82792930988
1614,Chester Arthur,1883,James Monroe,1821,0.796059590869
1615,Chester Arthur,1883,Lyndon B. Johnson,1966,0.517395464724
1616,Chester Arthur,1883,Theodore Roosevelt,1905,0.725925114007
1617,Chester Arthur,1883,John Quincy Adams,1827,0.823850593832
1618,Chester Arthur,1883,Woodrow Wilson,1917,0.67287060368
1619,Chester Arthur,1883,George Bush,1991,0.431911279397
1620,Chester Arthur,1883,Warren G. Harding,1922,0.350795197851
1621,Chester Arthur,1883,John Adams,1799,0.83827251137
1622,Chester Arthur,1883,John Tyler,1843,0.850553137207
1623,Chester Arthur,1883,William McKinley,1899,0.822109828034
1624,Chester Arthur,1883,Harry S Truman,1949,0.541570007574
1625,Chester Arthur,1883,Dwight D. Eisenhower,1957,0.48047777345
1626,Chester Arthur,1883,John F. Kennedy,1962,0.535883914351
1627,Chester Arthur,1883,Calvin Coolidge,1926,0.717102495518
1628,Chester Arthur,1883,Zachary Taylor,1849,0.700747842826
1629,Chester Arthur,1883,Grover Cleveland,1887,0.830807451855
1630,Chester Arthur,1883,Jimmy Carter,1979,0.459162350044
1631,Chester Arthur,1883,Andrew Johnson,1867,0.73538200446
1632,Chester Arthur,1883,George W. Bush,2005,0.395591578449
1633,Chester Arthur,1883,Benjamin Harrison,1891,0.726067219791
1634,Chester Arthur,1883,Martin Van Buren,1839,0.816022072517
1635,Chester Arthur,1883,James A. Garfield,1881,0.565468574727
1636,Chester Arthur,1883,Abraham Lincoln,1863,0.666554654759
1637,Chester Arthur,1883,George Washington,1793,0.741542895546
1638,Chester Arthur,1883,Thomas Jefferson,1805,0.703697997126
1639,Chester Arthur,1883,Ronald Reagan,1985,0.489171981847
1640,Thomas Jefferson,1805,Franklin Pierce,1855,0.75551964755
1641,Thomas Jefferson,1805,Bill Clinton,1997,0.401353675801
1642,Thomas Jefferson,1805,Herbert Hoover,1931,0.601868345616
1643,Thomas Jefferson,1805,William Howard Taft,1911,0.588976767548
1644,Thomas Jefferson,1805,Andrew Jackson,1833,0.772533542699
1645,Thomas Jefferson,1805,Millard Fillmore,1851,0.57638067903
1646,Thomas Jefferson,1805,Gerald Ford,1975,0.517692805021
1647,Thomas Jefferson,1805,Franklin D. Roosevelt,1939,0.585672281903
1648,Thomas Jefferson,1805,James K. Polk,1847,0.720446767698
1649,Thomas Jefferson,1805,Richard Nixon,1971,0.53882967037
1650,Thomas Jefferson,1805,Barack Obama,2012,0.441172655755
1651,Thomas Jefferson,1805,James Madison,1813,0.784268328761
1652,Thomas Jefferson,1805,James Buchanan,1859,0.718403204488
1653,Thomas Jefferson,1805,Ulysses S. Grant,1873,0.761190738281
1654,Thomas Jefferson,1805,Rutherford B. Hayes,1879,0.71220683945
1655,Thomas Jefferson,1805,James Monroe,1821,0.774681686342
1656,Thomas Jefferson,1805,Lyndon B. Johnson,1966,0.5319808536
1657,Thomas Jefferson,1805,Theodore Roosevelt,1905,0.706024754682
1658,Thomas Jefferson,1805,John Quincy Adams,1827,0.740580919074
1659,Thomas Jefferson,1805,Woodrow Wilson,1917,0.721312907922
1660,Thomas Jefferson,1805,George Bush,1991,0.480564568056
1661,Thomas Jefferson,1805,Warren G. Harding,1922,0.373219772194
1662,Thomas Jefferson,1805,John Adams,1799,0.789628611539
1663,Thomas Jefferson,1805,John Tyler,1843,0.759114658272
1664,Thomas Jefferson,1805,William McKinley,1899,0.709672826891
1665,Thomas Jefferson,1805,Harry S Truman,1949,0.586446649979
1666,Thomas Jefferson,1805,Dwight D. Eisenhower,1957,0.53670967003
1667,Thomas Jefferson,1805,John F. Kennedy,1962,0.546427605288
1668,Thomas Jefferson,1805,Calvin Coolidge,1926,0.64840250632
1669,Thomas Jefferson,1805,Zachary Taylor,1849,0.679760757653
1670,Thomas Jefferson,1805,Grover Cleveland,1887,0.697410781985
1671,Thomas Jefferson,1805,Jimmy Carter,1979,0.430282014902
1672,Thomas Jefferson,1805,Andrew Johnson,1867,0.713971657908
1673,Thomas Jefferson,1805,George W. Bush,2005,0.415429702202
1674,Thomas Jefferson,1805,Benjamin Harrison,1891,0.657597168523
1675,Thomas Jefferson,1805,Martin Van Buren,1839,0.746726719225
1676,Thomas Jefferson,1805,James A. Garfield,1881,0.562790714153
1677,Thomas Jefferson,1805,Abraham Lincoln,1863,0.674350374092
1678,Thomas Jefferson,1805,George Washington,1793,0.765725310988
1679,Thomas Jefferson,1805,Chester Arthur,1883,0.703697997126
1680,Thomas Jefferson,1805,Ronald Reagan,1985,0.510249412068
1681,Ronald Reagan,1985,Franklin Pierce,1855,0.492945783779
1682,Ronald Reagan,1985,Bill Clinton,1997,0.759187275011
1683,Ronald Reagan,1985,Herbert Hoover,1931,0.617006398674
1684,Ronald Reagan,1985,William Howard Taft,1911,0.471301619557
1685,Ronald Reagan,1985,Andrew Jackson,1833,0.485105010558
1686,Ronald Reagan,1985,Millard Fillmore,1851,0.329261943276
1687,Ronald Reagan,1985,Gerald Ford,1975,0.773807665293
1688,Ronald Reagan,1985,Franklin D. Roosevelt,1939,0.688490533023
1689,Ronald Reagan,1985,James K. Polk,1847,0.480581493215
1690,Ronald Reagan,1985,Richard Nixon,1971,0.771360931965
1691,Ronald Reagan,1985,Barack Obama,2012,0.764156997677
1692,Ronald Reagan,1985,James Madison,1813,0.522132192127
1693,Ronald Reagan,1985,James Buchanan,1859,0.486051837696
1694,Ronald Reagan,1985,Ulysses S. Grant,1873,0.526720046359
1695,Ronald Reagan,1985,Rutherford B. Hayes,1879,0.486413529704
1696,Ronald Reagan,1985,James Monroe,1821,0.472721881994
1697,Ronald Reagan,1985,Lyndon B. Johnson,1966,0.777064806809
1698,Ronald Reagan,1985,Theodore Roosevelt,1905,0.691769903585
1699,Ronald Reagan,1985,John Quincy Adams,1827,0.474220086788
1700,Ronald Reagan,1985,Woodrow Wilson,1917,0.644097965882
1701,Ronald Reagan,1985,George Bush,1991,0.812871259624
1702,Ronald Reagan,1985,Warren G. Harding,1922,0.439125750836
1703,Ronald Reagan,1985,John Adams,1799,0.49979635792
1704,Ronald Reagan,1985,John Tyler,1843,0.496189644212
1705,Ronald Reagan,1985,William McKinley,1899,0.573389206622
1706,Ronald Reagan,1985,Harry S Truman,1949,0.747391791871
1707,Ronald Reagan,1985,Dwight D. Eisenhower,1957,0.674692520197
1708,Ronald Reagan,1985,John F. Kennedy,1962,0.794565339944
1709,Ronald Reagan,1985,Calvin Coolidge,1926,0.603657042846
1710,Ronald Reagan,1985,Zachary Taylor,1849,0.426820181105
1711,Ronald Reagan,1985,Grover Cleveland,1887,0.537510203854
